stationnames,linename,lon,lat
东安路,地铁4号线(内圈(宜山路-宜山路)),121.4503698398462,31.192699273756023
上海体育场,地铁4号线(内圈(宜山路-宜山路)),121.43925134754022,31.187720495491014
上海体育馆,地铁4号线(内圈(宜山路-宜山路)),121.43296653772244,31.184804038895077
曹路,地铁9号线(曹路-松江南站),121.67873816836818,31.27326284930876
民雷路,地铁9号线(曹路-松江南站),121.66390813475857,31.270455780371552
顾唐路,地铁9号线(曹路-松江南站),121.65236354201105,31.26815425925281
金海路,地铁9号线(曹路-松江南站),121.63467969303728,31.265845545595013
金吉路,地铁9号线(曹路-松江南站),121.62431540781351,31.266506355720143
金桥,地铁9号线(曹路-松江南站),121.60703207372869,31.262813821755362
台儿庄路,地铁9号线(曹路-松江南站),121.59361948425236,31.254835719401488
蓝天路,地铁9号线(曹路-松江南站),121.57361915481779,31.243140977771315
芳甸路,地铁9号线(曹路-松江南站),121.55394462873122,31.23350358071331
杨高中路,地铁9号线(曹路-松江南站),121.54443334151014,31.22966527628743
世纪大道,地铁9号线(曹路-松江南站),121.52253833051657,31.230963264550056
商城路,地铁9号线(曹路-松江南站),121.51193609897364,31.232426193938338
小南门,地铁9号线(曹路-松江南站),121.49385017031624,31.219034960400943
陆家浜路,地铁9号线(曹路-松江南站),121.48159054626528,31.21366080123929
马当路,地铁9号线(曹路-松江南站),121.4729104932412,31.211391910612306
打浦桥,地铁9号线(曹路-松江南站),121.46436457148386,31.20799187538027
嘉善路,地铁9号线(曹路-松江南站),121.45619948566738,31.20469519628695
肇嘉浜路,地铁9号线(曹路-松江南站),121.44599379950607,31.20129057115306
徐家汇,地铁9号线(曹路-松江南站),121.43229956359892,31.197454618069845
宜山路,地铁9号线(曹路-松江南站),121.4230542871249,31.186767503209943
桂林路,地铁9号线(曹路-松江南站),121.4136099472531,31.176738244195533
漕河泾开发区,地铁9号线(曹路-松江南站),121.39298139926555,31.172308892848147
合川路,地铁9号线(曹路-松江南站),121.38005244996496,31.168371936923453
星中路,地铁9号线(曹路-松江南站),121.36438874043041,31.160065749391432
七宝,地铁9号线(曹路-松江南站),121.34498139587966,31.15731217495469
中春路,地铁9号线(曹路-松江南站),121.33374727569944,31.15169367641783
九亭,地铁9号线(曹路-松江南站),121.31500532139783,31.139231292526546
泗泾,地铁9号线(曹路-松江南站),121.25595077339413,31.120416930756143
佘山,地铁9号线(曹路-松江南站),121.22531806459601,31.106447312140713
洞泾,地铁9号线(曹路-松江南站),121.22611214806558,31.08649171026643
松江大学城,地铁9号线(曹路-松江南站),121.22829192109877,31.056206744549907
松江新城,地铁9号线(曹路-松江南站),121.226350799084,31.032348949242174
松江体育中心,地铁9号线(曹路-松江南站),121.22616897058948,31.01818946621575
醉白池,地铁9号线(曹路-松江南站),121.2247557919795,31.003118454557853
松江南站,地铁9号线(曹路-松江南站),121.22639920443454,30.987060210865327
港城路,地铁6号线(港城路-东方体育中心),121.57062879209192,31.355138091657352
外高桥保税区北站,地铁6号线(港城路-东方体育中心),121.58274800462772,31.349944912249605
航津路,地铁6号线(港城路-东方体育中心),121.5897938586306,31.337536710221038
外高桥保税区南站,地铁6号线(港城路-东方体育中心),121.59777507455263,31.323838443484586
洲海路,地铁6号线(港城路-东方体育中心),121.58522191052838,31.31446839068812
五洲大道,地铁6号线(港城路-东方体育中心),121.58519678808676,31.304784489328902
东靖路,地铁6号线(港城路-东方体育中心),121.58470032032301,31.29280570859353
巨峰路,地铁6号线(港城路-东方体育中心),121.58430345034128,31.282644649616635
五莲路,地铁6号线(港城路-东方体育中心),121.5838521523902,31.27415474809893
博兴路,地铁6号线(港城路-东方体育中心),121.58272341978686,31.26618518803448
金桥路,地铁6号线(港城路-东方体育中心),121.57766037391436,31.25930919744349
云山路,地铁6号线(港城路-东方体育中心),121.56850573795136,31.25256835848981
德平路,地铁6号线(港城路-东方体育中心),121.56007378858948,31.247533725659714
北洋泾路,地铁6号线(港城路-东方体育中心),121.54853662981022,31.241399342272953
民生路,地铁6号线(港城路-东方体育中心),121.53918124641041,31.23801073311457
源深体育中心,地铁6号线(港城路-东方体育中心),121.5303900704108,31.235106963001385
世纪大道,地铁6号线(港城路-东方体育中心),121.52295575905762,31.230820788211087
浦电路,地铁6号线(港城路-东方体育中心),121.52460565386477,31.222172619643363
蓝村路,地铁6号线(港城路-东方体育中心),121.52340749913614,31.213789725447484
上海儿童医学中心,地铁6号线(港城路-东方体育中心),121.51917638573477,31.205176888109694
临沂新村,地铁6号线(港城路-东方体育中心),121.51263098182359,31.195106563935013
高科西路,地铁6号线(港城路-东方体育中心),121.50563122200836,31.187755286096078
东明路,地铁6号线(港城路-东方体育中心),121.50668094369848,31.17467594743163
高青路,地铁6号线(港城路-东方体育中心),121.51122579454449,31.16178946020621
华夏西路,地铁6号线(港城路-东方体育中心),121.51032032653869,31.151914797897128
上南路,地铁6号线(港城路-东方体育中心),121.50197548514942,31.151212531028328
灵岩南路,地铁6号线(港城路-东方体育中心),121.49077318719584,31.1507590245521
东方体育中心,地铁6号线(港城路-东方体育中心),121.4759816830213,31.155544087648288
莘庄,地铁5号线(莘庄-奉贤新城),121.38077115320809,31.11325196632817
春申路,地铁5号线(莘庄-奉贤新城),121.38109403277048,31.100210644665946
银都路,地铁5号线(莘庄-奉贤新城),121.38564747606615,31.09130345362995
颛桥,地铁5号线(莘庄-奉贤新城),121.39727235770029,31.06891559140017
北桥,地铁5号线(莘庄-奉贤新城),121.40537045269495,31.04707322588695
剑川路,地铁5号线(莘庄-奉贤新城),121.41188228750765,31.028401209304857
东川路,地铁5号线(莘庄-奉贤新城),121.41524888440806,31.020241188616282
江川路,地铁5号线(莘庄-奉贤新城),121.41881923947727,31.007464888787137
西渡,地铁5号线(莘庄-奉贤新城),121.42787195548094,30.991263556014644
萧塘,地铁5号线(莘庄-奉贤新城),121.43739720091487,30.96791639714025
奉浦大道,地铁5号线(莘庄-奉贤新城),121.44474793787847,30.94384260172888
环城东路,地铁5号线(莘庄-奉贤新城),121.45910341308485,30.93310432391157
望园路,地铁5号线(莘庄-奉贤新城),121.47928820709095,30.93409383641793
金海湖,地铁5号线(莘庄-奉贤新城),121.48804496588718,30.931112288579488
奉贤新城,地铁5号线(莘庄-奉贤新城),121.49176627759321,30.916374748191927
奉贤新城,地铁5号线(奉贤新城-莘庄),121.49176627759321,30.916374748191927
金海湖,地铁5号线(奉贤新城-莘庄),121.48804496588718,30.931112288579488
望园路,地铁5号线(奉贤新城-莘庄),121.47928820709095,30.93409383641793
环城东路,地铁5号线(奉贤新城-莘庄),121.45910341308485,30.93310432391157
奉浦大道,地铁5号线(奉贤新城-莘庄),121.44474793787847,30.94384260172888
萧塘,地铁5号线(奉贤新城-莘庄),121.43739720091487,30.96791639714025
西渡,地铁5号线(奉贤新城-莘庄),121.42787195548094,30.991263556014644
江川路,地铁5号线(奉贤新城-莘庄),121.41881923947727,31.007464888787137
东川路,地铁5号线(奉贤新城-莘庄),121.41524888440806,31.020241188616282
剑川路,地铁5号线(奉贤新城-莘庄),121.41188228750765,31.028401209304857
北桥,地铁5号线(奉贤新城-莘庄),121.40537045269495,31.04707322588695
颛桥,地铁5号线(奉贤新城-莘庄),121.39727235770029,31.06891559140017
银都路,地铁5号线(奉贤新城-莘庄),121.38564747606615,31.09130345362995
春申路,地铁5号线(奉贤新城-莘庄),121.38109403277048,31.100210644665946
莘庄,地铁5号线(奉贤新城-莘庄),121.38077115320809,31.11325196632817
东川路,地铁5号线支线(东川路-闵行开发区),121.41524888440806,31.020241188616282
金平路,地铁5号线支线(东川路-闵行开发区),121.40540784807324,31.013123694392327
华宁路,地铁5号线支线(东川路-闵行开发区),121.39055862798484,31.009323076973228
文井路,地铁5号线支线(东川路-闵行开发区),121.37620898886064,31.005502964939947
闵行开发区,地铁5号线支线(东川路-闵行开发区),121.36530535479945,31.002563610010338
闵行开发区,地铁5号线支线(闵行开发区-东川路),121.36530535479945,31.002563610010338
文井路,地铁5号线支线(闵行开发区-东川路),121.37620898886064,31.005502964939947
华宁路,地铁5号线支线(闵行开发区-东川路),121.39055862798484,31.009323076973228
金平路,地铁5号线支线(闵行开发区-东川路),121.40540784807324,31.013123694392327
东川路,地铁5号线支线(闵行开发区-东川路),121.41524888440806,31.020241188616282
美兰湖,地铁7号线(美兰湖-花木路),121.34533835861332,31.403679305912465
罗南新村,地铁7号线(美兰湖-花木路),121.35289990690315,31.39046664808369
潘广路,地铁7号线(美兰湖-花木路),121.35113670042351,31.36612685358308
刘行,地铁7号线(美兰湖-花木路),121.35768848571112,31.3594589473713
顾村公园,地铁7号线(美兰湖-花木路),121.36837582882794,31.346419243369073
祁华路,地铁7号线(美兰湖-花木路),121.3689292964629,31.324265687167074
上海大学,地铁7号线(美兰湖-花木路),121.38405690758877,31.32238645537037
南陈路,地铁7号线(美兰湖-花木路),121.39401129561114,31.323223597947567
上大路,地铁7号线(美兰湖-花木路),121.40361331497006,31.317292048592076
场中路,地铁7号线(美兰湖-花木路),121.40903943884928,31.30570415234887
大场镇,地铁7号线(美兰湖-花木路),121.41184570793295,31.29540689377169
行知路,地铁7号线(美兰湖-花木路),121.41698551371452,31.28684203279706
大华三路,地铁7号线(美兰湖-花木路),121.41841607530264,31.275786131415416
新村路,地铁7号线(美兰湖-花木路),121.41795111497585,31.265764974351047
岚皋路,地铁7号线(美兰湖-花木路),121.4172472405364,31.258202890641407
镇坪路,地铁7号线(美兰湖-花木路),121.42711082820459,31.248614077499337
长寿路,地铁7号线(美兰湖-花木路),121.433698478293,31.241748450885744
昌平路,地铁7号线(美兰湖-花木路),121.43800471430905,31.23566670657638
静安寺,地铁7号线(美兰湖-花木路),121.4440662608974,31.224805173450857
常熟路,地铁7号线(美兰湖-花木路),121.44450793802383,31.215560419343372
肇嘉浜路,地铁7号线(美兰湖-花木路),121.44590901200459,31.20079658401461
东安路,地铁7号线(美兰湖-花木路),121.44993658263382,31.193216245730838
龙华中路,地铁7号线(美兰湖-花木路),121.45260164960293,31.18661017844836
后滩,地铁7号线(美兰湖-花木路),121.469018225484,31.17392608232026
长清路,地铁7号线(美兰湖-花木路),121.4816179163442,31.176612522532874
耀华路,地铁7号线(美兰湖-花木路),121.49017598337505,31.18047714665133
云台路,地铁7号线(美兰湖-花木路),121.49592063747193,31.18419066605721
高科西路,地铁7号线(美兰湖-花木路),121.5055575976943,31.18782885384272
杨高南路,地铁7号线(美兰湖-花木路),121.52105366063574,31.189549790738692
锦绣路,地铁7号线(美兰湖-花木路),121.53581834238159,31.18961889998437
芳华路,地铁7号线(美兰湖-花木路),121.5458417775058,31.19526150800955
龙阳路,地铁7号线(美兰湖-花木路),121.5533763460433,31.205756344827176
花木路,地铁7号线(美兰湖-花木路),121.55857090566843,31.213390817501093
花木路,地铁7号线(花木路-美兰湖),121.55857090566843,31.213390817501093
龙阳路,地铁7号线(花木路-美兰湖),121.5533763460433,31.205756344827176
芳华路,地铁7号线(花木路-美兰湖),121.5458417775058,31.19526150800955
锦绣路,地铁7号线(花木路-美兰湖),121.53581834238159,31.18961889998437
杨高南路,地铁7号线(花木路-美兰湖),121.52105366063574,31.189549790738692
高科西路,地铁7号线(花木路-美兰湖),121.5055575976943,31.18782885384272
云台路,地铁7号线(花木路-美兰湖),121.49592063747193,31.18419066605721
耀华路,地铁7号线(花木路-美兰湖),121.49017598337505,31.18047714665133
长清路,地铁7号线(花木路-美兰湖),121.4816179163442,31.176612522532874
后滩,地铁7号线(花木路-美兰湖),121.469018225484,31.17392608232026
龙华中路,地铁7号线(花木路-美兰湖),121.45260164960293,31.18661017844836
东安路,地铁7号线(花木路-美兰湖),121.44993658263382,31.193216245730838
肇嘉浜路,地铁7号线(花木路-美兰湖),121.44590901200459,31.20079658401461
常熟路,地铁7号线(花木路-美兰湖),121.44450793802383,31.215560419343372
静安寺,地铁7号线(花木路-美兰湖),121.4440662608974,31.224805173450857
昌平路,地铁7号线(花木路-美兰湖),121.43800471430905,31.23566670657638
长寿路,地铁7号线(花木路-美兰湖),121.433698478293,31.241748450885744
镇坪路,地铁7号线(花木路-美兰湖),121.42711082820459,31.248614077499337
岚皋路,地铁7号线(花木路-美兰湖),121.4172472405364,31.258202890641407
新村路,地铁7号线(花木路-美兰湖),121.41795111497585,31.265764974351047
大华三路,地铁7号线(花木路-美兰湖),121.41841607530264,31.275786131415416
行知路,地铁7号线(花木路-美兰湖),121.41698551371452,31.28684203279706
大场镇,地铁7号线(花木路-美兰湖),121.41184570793295,31.29540689377169
场中路,地铁7号线(花木路-美兰湖),121.40903943884928,31.30570415234887
上大路,地铁7号线(花木路-美兰湖),121.40361331497006,31.317292048592076
南陈路,地铁7号线(花木路-美兰湖),121.39401129561114,31.323223597947567
上海大学,地铁7号线(花木路-美兰湖),121.38405690758877,31.32238645537037
祁华路,地铁7号线(花木路-美兰湖),121.3689292964629,31.324265687167074
顾村公园,地铁7号线(花木路-美兰湖),121.36837582882794,31.346419243369073
刘行,地铁7号线(花木路-美兰湖),121.35768848571112,31.3594589473713
潘广路,地铁7号线(花木路-美兰湖),121.35113670042351,31.36612685358308
罗南新村,地铁7号线(花木路-美兰湖),121.35289990690315,31.39046664808369
美兰湖,地铁7号线(花木路-美兰湖),121.34533835861332,31.403679305912465
沈杜公路,地铁8号线(沈杜公路-市光路),121.5079991406917,31.0635111631312
联航路,地铁8号线(沈杜公路-市光路),121.50626008706436,31.07569529252757
江月路,地铁8号线(沈杜公路-市光路),121.5042326979684,31.086432071397773
浦江镇,地铁8号线(沈杜公路-市光路),121.50193842767958,31.098652871629373
芦恒路,地铁8号线(沈杜公路-市光路),121.49372907201176,31.12120389430201
凌兆新村,地铁8号线(沈杜公路-市光路),121.48511967173508,31.14328697650291
东方体育中心,地铁8号线(沈杜公路-市光路),121.4759816830213,31.155544087648288
杨思,地铁8号线(沈杜公路-市光路),121.48927072484535,31.16309340040773
成山路,地铁8号线(沈杜公路-市光路),121.49187129154684,31.172447378841053
耀华路,地铁8号线(沈杜公路-市光路),121.49009936823678,31.18064956797248
中华艺术宫,地铁8号线(沈杜公路-市光路),121.48925836225493,31.18730517340077
西藏南路,地铁8号线(沈杜公路-市光路),121.48504715026588,31.20403900337709
陆家浜路,地铁8号线(沈杜公路-市光路),121.48167054731077,31.21362786500256
老西门,地铁8号线(沈杜公路-市光路),121.47841877984396,31.220872859296552
大世界,地铁8号线(沈杜公路-市光路),121.47481767492849,31.2292542522224
人民广场,地铁8号线(沈杜公路-市光路),121.47103380437395,31.234740040911397
曲阜路,地铁8号线(沈杜公路-市光路),121.46696208759157,31.244225438129554
中兴路,地铁8号线(沈杜公路-市光路),121.46436945804165,31.25493213534093
西藏北路,地铁8号线(沈杜公路-市光路),121.46421788996359,31.26529116670204
虹口足球场,地铁8号线(沈杜公路-市光路),121.47492041471723,31.271897893702484
曲阳路,地铁8号线(沈杜公路-市光路),121.4862960079485,31.278454064262682
四平路,地铁8号线(沈杜公路-市光路),121.4970736504504,31.27684232731268
鞍山新村,地铁8号线(沈杜公路-市光路),121.50521988643557,31.275319728716468
江浦路,地铁8号线(沈杜公路-市光路),121.51389351580566,31.277083990284137
黄兴路,地铁8号线(沈杜公路-市光路),121.52409693409126,31.28083722777821
延吉中路,地铁8号线(沈杜公路-市光路),121.53063197012621,31.29072945749777
黄兴公园,地铁8号线(沈杜公路-市光路),121.52889393633951,31.29780604605755
翔殷路,地铁8号线(沈杜公路-市光路),121.52766859298201,31.307068707412487
嫩江路,地铁8号线(沈杜公路-市光路),121.52774662382687,31.316960365296694
市光路,地铁8号线(沈杜公路-市光路),121.52770636555269,31.32454887263011
市光路,地铁8号线(市光路-沈杜公路),121.52770636555269,31.32454887263011
嫩江路,地铁8号线(市光路-沈杜公路),121.52774662382687,31.316960365296694
翔殷路,地铁8号线(市光路-沈杜公路),121.52766859298201,31.307068707412487
黄兴公园,地铁8号线(市光路-沈杜公路),121.52889393633951,31.29780604605755
延吉中路,地铁8号线(市光路-沈杜公路),121.53063197012621,31.29072945749777
黄兴路,地铁8号线(市光路-沈杜公路),121.52409693409126,31.28083722777821
江浦路,地铁8号线(市光路-沈杜公路),121.51389351580566,31.277083990284137
鞍山新村,地铁8号线(市光路-沈杜公路),121.50521988643557,31.275319728716468
四平路,地铁8号线(市光路-沈杜公路),121.4970736504504,31.27684232731268
曲阳路,地铁8号线(市光路-沈杜公路),121.4862960079485,31.278454064262682
虹口足球场,地铁8号线(市光路-沈杜公路),121.47492041471723,31.271897893702484
西藏北路,地铁8号线(市光路-沈杜公路),121.46421788996359,31.26529116670204
中兴路,地铁8号线(市光路-沈杜公路),121.46436945804165,31.25493213534093
曲阜路,地铁8号线(市光路-沈杜公路),121.46696208759157,31.244225438129554
人民广场,地铁8号线(市光路-沈杜公路),121.47103380437395,31.234740040911397
大世界,地铁8号线(市光路-沈杜公路),121.47481767492849,31.2292542522224
老西门,地铁8号线(市光路-沈杜公路),121.47841877984396,31.220872859296552
陆家浜路,地铁8号线(市光路-沈杜公路),121.48167054731077,31.21362786500256
西藏南路,地铁8号线(市光路-沈杜公路),121.48504715026588,31.20403900337709
中华艺术宫,地铁8号线(市光路-沈杜公路),121.48925836225493,31.18730517340077
耀华路,地铁8号线(市光路-沈杜公路),121.49009936823678,31.18064956797248
成山路,地铁8号线(市光路-沈杜公路),121.49187129154684,31.172447378841053
杨思,地铁8号线(市光路-沈杜公路),121.48927072484535,31.16309340040773
东方体育中心,地铁8号线(市光路-沈杜公路),121.4759816830213,31.155544087648288
凌兆新村,地铁8号线(市光路-沈杜公路),121.48511967173508,31.14328697650291
芦恒路,地铁8号线(市光路-沈杜公路),121.49372907201176,31.12120389430201
浦江镇,地铁8号线(市光路-沈杜公路),121.50193842767958,31.098652871629373
江月路,地铁8号线(市光路-沈杜公路),121.5042326979684,31.086432071397773
联航路,地铁8号线(市光路-沈杜公路),121.50626008706436,31.07569529252757
沈杜公路,地铁8号线(市光路-沈杜公路),121.5079991406917,31.0635111631312
航中路,地铁10号线(航中路-新江湾城),121.35034954165577,31.16735491029436
紫藤路,地铁10号线(航中路-新江湾城),121.35981193469013,31.171681445587982
龙柏新村,地铁10号线(航中路-新江湾城),121.36574151569107,31.179499867783807
龙溪路,地铁10号线(航中路-新江湾城),121.3755174497979,31.19627515675488
水城路,地铁10号线(航中路-新江湾城),121.38754188867226,31.201298680700077
伊犁路,地铁10号线(航中路-新江湾城),121.39940058732157,31.20097434412085
宋园路,地铁10号线(航中路-新江湾城),121.40731820626036,31.19832432977877
虹桥路,地铁10号线(航中路-新江湾城),121.41767616931179,31.198490043241854
交通大学,地铁10号线(航中路-新江湾城),121.42952631930164,31.20372474691698
上海图书馆,地铁10号线(航中路-新江湾城),121.43975165303726,31.209966368989658
陕西南路,地铁10号线(航中路-新江湾城),121.45345799010008,31.21667610356292
新天地,地铁10号线(航中路-新江湾城),121.47075586345952,31.218294750858874
老西门,地铁10号线(航中路-新江湾城),121.47931185443552,31.221073985044608
豫园,地铁10号线(航中路-新江湾城),121.48283033758119,31.23027093044076
南京东路,地铁10号线(航中路-新江湾城),121.48005813859892,31.240368502358432
天潼路,地铁10号线(航中路-新江湾城),121.47767315290058,31.24647455877888
四川北路,地铁10号线(航中路-新江湾城),121.47971268041323,31.253939587029944
海伦路,地铁10号线(航中路-新江湾城),121.48422026540928,31.26129204310376
邮电新村,地铁10号线(航中路-新江湾城),121.489822152937,31.270522310162953
四平路,地铁10号线(航中路-新江湾城),121.49700435873925,31.276943044058065
同济大学,地铁10号线(航中路-新江湾城),121.50206747269928,31.284577528844896
国权路,地铁10号线(航中路-新江湾城),121.50580660602509,31.291376267954487
五角场,地铁10号线(航中路-新江湾城),121.5102569388246,31.30010468797861
江湾体育场,地铁10号线(航中路-新江湾城),121.50969205437626,31.30504889283296
三门路,地铁10号线(航中路-新江湾城),121.50360047101069,31.315134753722944
殷高东路,地铁10号线(航中路-新江湾城),121.50255892045165,31.323880574911836
新江湾城,地铁10号线(航中路-新江湾城),121.5021751410441,31.330789692342496
金海路,地铁12号线(金海路-七莘路),121.63441999002458,31.265306833749232
申江路,地铁12号线(金海路-七莘路),121.62300326124412,31.28236111244494
金京路,地铁12号线(金海路-七莘路),121.61142043788776,31.28194716215577
杨高北路,地铁12号线(金海路-七莘路),121.59868061949824,31.282228330654522
巨峰路,地铁12号线(金海路-七莘路),121.58539162579876,31.282336334748567
东陆路,地铁12号线(金海路-七莘路),121.57513244226548,31.284614305152346
复兴岛,地铁12号线(金海路-七莘路),121.55689190433516,31.282904309161676
爱国路,地铁12号线(金海路-七莘路),121.54876581917831,31.28215240546471
隆昌路,地铁12号线(金海路-七莘路),121.5401217107599,31.277223970938856
宁国路,地铁12号线(金海路-七莘路),121.5281104774798,31.270568627559342
江浦公园,地铁12号线(金海路-七莘路),121.51936326515518,31.266535737440986
大连路,地铁12号线(金海路-七莘路),121.50866072174273,31.26009218419515
提篮桥,地铁12号线(金海路-七莘路),121.50227625631213,31.255509453600396
国际客运中心,地铁12号线(金海路-七莘路),121.49381324857958,31.25220051279766
天潼路,地铁12号线(金海路-七莘路),121.47780520889955,31.24583816292245
曲阜路,地铁12号线(金海路-七莘路),121.4670009365658,31.24426208271911
汉中路,地铁12号线(金海路-七莘路),121.45437894037052,31.242559026653005
南京西路,地铁12号线(金海路-七莘路),121.45489584347784,31.229840500615172
陕西南路,地铁12号线(金海路-七莘路),121.45461645170872,31.218004350201024
嘉善路,地铁12号线(金海路-七莘路),121.45646722626915,31.2040451495452
大木桥路,地铁12号线(金海路-七莘路),121.45922106113424,31.195937902547946
龙华中路,地铁12号线(金海路-七莘路),121.45209451862331,31.186658667245243
龙华,地铁12号线(金海路-七莘路),121.44818745823478,31.176204587402754
龙漕路,地铁12号线(金海路-七莘路),121.4390349817864,31.172127167996067
漕宝路,地铁12号线(金海路-七莘路),121.42861602764117,31.170480176397056
桂林公园,地铁12号线(金海路-七莘路),121.41401419508698,31.16875707938241
虹漕路,地铁12号线(金海路-七莘路),121.40590848366678,31.166055475422343
虹梅路,地铁12号线(金海路-七莘路),121.3927470433218,31.162170466615216
东兰路,地铁12号线(金海路-七莘路),121.38733877164157,31.157600856937666
顾戴路,地铁12号线(金海路-七莘路),121.3877328017978,31.142840831972922
虹莘路,地铁12号线(金海路-七莘路),121.37474295048307,31.139198634905053
七莘路,地铁12号线(金海路-七莘路),121.35853083648097,31.13376928747834
七莘路,地铁12号线(七莘路-金海路),121.35853083648097,31.13376928747834
虹莘路,地铁12号线(七莘路-金海路),121.37474295048307,31.139198634905053
顾戴路,地铁12号线(七莘路-金海路),121.3877328017978,31.142840831972922
东兰路,地铁12号线(七莘路-金海路),121.38733877164157,31.157600856937666
虹梅路,地铁12号线(七莘路-金海路),121.3927470433218,31.162170466615216
虹漕路,地铁12号线(七莘路-金海路),121.40590848366678,31.166055475422343
桂林公园,地铁12号线(七莘路-金海路),121.41401419508698,31.16875707938241
漕宝路,地铁12号线(七莘路-金海路),121.42861602764117,31.170480176397056
龙漕路,地铁12号线(七莘路-金海路),121.4390349817864,31.172127167996067
龙华,地铁12号线(七莘路-金海路),121.44818745823478,31.176204587402754
龙华中路,地铁12号线(七莘路-金海路),121.45209451862331,31.186658667245243
大木桥路,地铁12号线(七莘路-金海路),121.45922106113424,31.195937902547946
嘉善路,地铁12号线(七莘路-金海路),121.45646722626915,31.2040451495452
陕西南路,地铁12号线(七莘路-金海路),121.45461645170872,31.218004350201024
南京西路,地铁12号线(七莘路-金海路),121.45489584347784,31.229840500615172
汉中路,地铁12号线(七莘路-金海路),121.45437894037052,31.242559026653005
曲阜路,地铁12号线(七莘路-金海路),121.4670009365658,31.24426208271911
天潼路,地铁12号线(七莘路-金海路),121.47780520889955,31.24583816292245
国际客运中心,地铁12号线(七莘路-金海路),121.49381324857958,31.25220051279766
提篮桥,地铁12号线(七莘路-金海路),121.50227625631213,31.255509453600396
大连路,地铁12号线(七莘路-金海路),121.50866072174273,31.26009218419515
江浦公园,地铁12号线(七莘路-金海路),121.51936326515518,31.266535737440986
宁国路,地铁12号线(七莘路-金海路),121.5281104774798,31.270568627559342
隆昌路,地铁12号线(七莘路-金海路),121.5401217107599,31.277223970938856
爱国路,地铁12号线(七莘路-金海路),121.54876581917831,31.28215240546471
复兴岛,地铁12号线(七莘路-金海路),121.55689190433516,31.282904309161676
东陆路,地铁12号线(七莘路-金海路),121.57513244226548,31.284614305152346
巨峰路,地铁12号线(七莘路-金海路),121.58539162579876,31.282336334748567
杨高北路,地铁12号线(七莘路-金海路),121.59868061949824,31.282228330654522
金京路,地铁12号线(七莘路-金海路),121.61142043788776,31.28194716215577
申江路,地铁12号线(七莘路-金海路),121.62300326124412,31.28236111244494
金海路,地铁12号线(七莘路-金海路),121.63441999002458,31.265306833749232
新江湾城,地铁10号线(新江湾城-航中路),121.5021751410441,31.330789692342496
殷高东路,地铁10号线(新江湾城-航中路),121.50255892045165,31.323880574911836
三门路,地铁10号线(新江湾城-航中路),121.50360047101069,31.315134753722944
江湾体育场,地铁10号线(新江湾城-航中路),121.50969205437626,31.30504889283296
五角场,地铁10号线(新江湾城-航中路),121.5102569388246,31.30010468797861
国权路,地铁10号线(新江湾城-航中路),121.50580660602509,31.291376267954487
同济大学,地铁10号线(新江湾城-航中路),121.50206747269928,31.284577528844896
四平路,地铁10号线(新江湾城-航中路),121.49700435873925,31.276943044058065
邮电新村,地铁10号线(新江湾城-航中路),121.489822152937,31.270522310162953
海伦路,地铁10号线(新江湾城-航中路),121.48422026540928,31.26129204310376
四川北路,地铁10号线(新江湾城-航中路),121.47971268041323,31.253939587029944
天潼路,地铁10号线(新江湾城-航中路),121.47767315290058,31.24647455877888
南京东路,地铁10号线(新江湾城-航中路),121.48005813859892,31.240368502358432
豫园,地铁10号线(新江湾城-航中路),121.48283033758119,31.23027093044076
老西门,地铁10号线(新江湾城-航中路),121.47931185443552,31.221073985044608
新天地,地铁10号线(新江湾城-航中路),121.47075586345952,31.218294750858874
陕西南路,地铁10号线(新江湾城-航中路),121.45345799010008,31.21667610356292
上海图书馆,地铁10号线(新江湾城-航中路),121.43975165303726,31.209966368989658
交通大学,地铁10号线(新江湾城-航中路),121.42952631930164,31.20372474691698
虹桥路,地铁10号线(新江湾城-航中路),121.41767616931179,31.198490043241854
宋园路,地铁10号线(新江湾城-航中路),121.40731820626036,31.19832432977877
伊犁路,地铁10号线(新江湾城-航中路),121.39940058732157,31.20097434412085
水城路,地铁10号线(新江湾城-航中路),121.38754188867226,31.201298680700077
龙溪路,地铁10号线(新江湾城-航中路),121.3755174497979,31.19627515675488
龙柏新村,地铁10号线(新江湾城-航中路),121.36574151569107,31.179499867783807
紫藤路,地铁10号线(新江湾城-航中路),121.35981193469013,31.171681445587982
航中路,地铁10号线(新江湾城-航中路),121.35034954165577,31.16735491029436
迪士尼,地铁11号线(迪士尼-嘉定北),121.66377031658787,31.14344171532484
康新公路,地铁11号线(迪士尼-嘉定北),121.61315475438437,31.13263615326089
秀沿路,地铁11号线(迪士尼-嘉定北),121.59432235507288,31.140351775090128
罗山路,地铁11号线(迪士尼-嘉定北),121.58887700798388,31.155642856317183
御桥,地铁11号线(迪士尼-嘉定北),121.56648381280384,31.16040098148123
浦三路,地铁11号线(迪士尼-嘉定北),121.53480098086806,31.15315261157412
三林东,地铁11号线(迪士尼-嘉定北),121.51880263243744,31.148615696720988
三林,地铁11号线(迪士尼-嘉定北),121.50722238953828,31.145129244798714
东方体育中心,地铁11号线(迪士尼-嘉定北),121.4759816830213,31.155544087648288
龙耀路,地铁11号线(迪士尼-嘉定北),121.45520086426906,31.161730935268405
云锦路,地铁11号线(迪士尼-嘉定北),121.4539224378433,31.168382188033753
龙华,地铁11号线(迪士尼-嘉定北),121.44832283287316,31.174722871894488
