START_TIME,START_LAT,END_TIME,END_LNG,USER_ID,START_LNG,END_LAT,COM_ID,geometry
2021-01-01 00:22:17,22.518831947831043,2021-01-01 01:10:40,113.92748782087241,c561e27cce2153e917be5b**********,113.9342707249814,22.54582821762306,,POINT (113.9342707249814 22.518831947831043)
2021-01-01 00:22:43,22.6829987787714,2021-01-01 01:41:50,113.9403863975877,8852969b1ef3ce3fe475b5**********,113.9399443067401,22.681016274937228,,POINT (113.9399443067401 22.6829987787714)
2021-01-01 00:22:43,22.683065138747875,2021-01-01 01:41:50,113.94045280622319,6c9c97b6535739895d6a0f**********,113.94001071658303,22.681082633930263,,POINT (113.94001071658303 22.683065138747875)
2021-01-01 00:22:53,22.543755082339537,2021-01-01 00:40:38,114.08634040273569,fec024010f258ecfcc72af**********,114.09812312081323,22.548419389712045,,POINT (114.09812312081323 22.543755082339537)
2021-01-01 00:24:02,22.636480656174104,2021-01-01 00:25:18,114.05345379336894,2e6f3f6215a1b285c4d6ea**********,114.05304980857817,22.63618341579,,POINT (114.05304980857817 22.636480656174104)
2021-01-01 00:25:01,22.541325113542673,2021-01-01 00:35:07,114.07919592651251,cc7e97af8fa13c479f0b5b**********,114.08869912361946,22.534473792031303,,POINT (114.08869912361946 22.541325113542673)
2021-01-01 00:25:44,22.641587064332505,2021-01-01 00:38:09,114.06323598513862,de4ab5a6807ef80b1cec6e**********,114.0572855049765,22.656584944358226,,POINT (114.0572855049765 22.641587064332505)
2021-01-01 00:25:44,22.641499120205665,2021-01-01 00:38:09,114.0631479530505,a7d51a92f2b4781374b9b5**********,114.05719749662677,22.65649697963512,,POINT (114.05719749662677 22.641499120205665)
2021-01-01 00:26:10,22.638514764885556,2021-01-01 00:41:28,114.06884750120909,43795e94a8af2e6cb65144**********,114.06059840509259,22.62572263332321,,POINT (114.06059840509259 22.638514764885556)
2021-01-01 00:27:01,22.519603589906783,2021-01-01 00:37:09,113.93246300819861,8d9efc085ecb4b56940ca5**********,113.92683567406993,22.51315795296425,,POINT (113.92683567406993 22.519603589906783)
2021-01-01 00:27:03,22.5571560659605,2021-01-01 00:34:44,113.9014598578473,ac18a321c78e917750759c**********,113.90900387339471,22.56069574460143,,POINT (113.90900387339471 22.5571560659605)
2021-01-01 00:29:32,22.680906142853047,2021-01-01 00:33:22,114.01170487333205,f0457e0c748181843d3d76**********,114.01380951865742,22.68378883515567,,POINT (114.01380951865742 22.680906142853047)
2021-01-01 00:29:45,22.48792398338607,2021-01-01 00:42:58,113.92039374630242,1a26d851e4844f5c5c6fb3**********,113.91102678035517,22.493369235178307,,POINT (113.91102678035517 22.48792398338607)
2021-01-01 00:29:45,22.487985345379013,2021-01-01 00:42:58,113.92045511700279,44915b44bd4bd167c7c1db**********,113.91108817861063,22.49343057090386,,POINT (113.91108817861063 22.487985345379013)
2021-01-01 00:29:45,22.487985345379013,2021-01-01 00:42:58,113.92045511700279,421be62d3c2161e1484353**********,113.91108817861063,22.49343057090386,,POINT (113.91108817861063 22.487985345379013)
2021-01-01 00:30:18,22.606968549502415,2021-01-01 01:14:56,114.15855743832759,abf3d957fe2bdbc57ae33f**********,114.11246106881865,22.611648476820502,,POINT (114.11246106881865 22.606968549502415)
2021-01-01 00:30:18,22.606916815867866,2021-01-01 01:14:56,114.15850560225637,c3aabbcce68ea9cd36b98c**********,114.11240929110602,22.61159668817425,,POINT (114.11240929110602 22.606916815867866)
2021-01-01 00:30:23,22.546298495627283,2021-01-01 00:46:17,113.9287290423253,84172ded9d44ea75a295b9**********,113.94062118927859,22.52793129137039,,POINT (113.94062118927859 22.546298495627283)
2021-01-01 00:31:12,22.54339626710231,2021-01-01 00:41:18,114.09941036471317,8969408e203ef2d304b9c2**********,114.09481647337813,22.540072025609728,,POINT (114.09481647337813 22.54339626710231)
2021-01-01 00:31:35,22.6164869722366,2021-01-01 00:34:53,114.15589948787924,4b45e66eae66ae742ec8b3**********,114.15019600442562,22.616263593433583,,POINT (114.15019600442562 22.6164869722366)
2021-01-01 00:31:38,22.54148900622268,2021-01-01 00:51:13,113.97879142667776,5f90d13f0159bf51657821**********,113.98749973198713,22.556941978943474,,POINT (113.98749973198713 22.54148900622268)
2021-01-01 00:32:26,22.616708688870283,2021-01-01 01:03:04,114.05978588453631,c7729285ca1be61e57c1a2**********,114.03546345741528,22.61414483374772,,POINT (114.03546345741528 22.616708688870283)
2021-01-01 00:33:10,22.543062446364736,2021-01-01 00:50:35,113.92121825598144,18b80e4c52f1fa61d37b3e**********,113.9382617204076,22.535742228826372,,POINT (113.9382617204076 22.543062446364736)
2021-01-01 00:33:28,22.518457022521677,2021-01-01 00:41:05,114.04873564526338,4b284441b3f4e8c9fa81c6**********,114.05344034080323,22.518650124824664,,POINT (114.05344034080323 22.518457022521677)
2021-01-01 00:35:45,22.510055385844318,2021-01-01 00:50:07,113.9096467540795,a4c9338639e73648c2a013**********,113.89446249783983,22.516185482605792,,POINT (113.89446249783983 22.510055385844318)
2021-01-01 00:36:45,22.547153185604113,2021-01-01 01:14:45,114.1101225422532,df3a954909831b213ee778**********,114.08132708991879,22.547361341972476,,POINT (114.08132708991879 22.547153185604113)
2021-01-01 00:36:45,22.547092221754458,2021-01-01 01:14:45,114.11006145636578,55589fc6545e847679985b**********,114.08126608425395,22.54730030303287,,POINT (114.08126608425395 22.547092221754458)
2021-01-01 00:37:24,22.52803205222109,2021-01-01 01:04:24,114.02730494558176,c0b833eb9730bcfbeadb11**********,114.02885359294756,22.52812602415928,,POINT (114.02885359294756 22.52803205222109)
2021-01-01 00:38:57,22.537061167485902,2021-01-01 03:56:37,114.04607292154414,7aa8f32ce6f21e1980cdca**********,114.05358863040452,22.52588397437622,,POINT (114.05358863040452 22.537061167485902)
2021-01-01 00:39:06,22.543301498794474,2021-01-01 01:02:20,114.07320085809555,b83fa87e81aba7abf68f57**********,114.05144538464947,22.539185229125174,,POINT (114.05144538464947 22.543301498794474)
2021-01-01 00:40:38,22.563291685539227,2021-01-01 00:46:13,113.89634856447148,e2718c4c51767a949e6024**********,113.8899371403012,22.56129733784292,,POINT (113.8899371403012 22.563291685539227)
2021-01-01 00:40:38,22.56325077675411,2021-01-01 00:46:13,113.89630763692577,235b474c90438dafc08366**********,113.88989620076464,22.561256440210713,,POINT (113.88989620076464 22.56325077675411)
2021-01-01 00:41:41,22.487156397230308,2021-01-01 00:55:51,113.92036775101268,991100ec9b92b48ec2dc2a**********,113.90966562504411,22.496795461068363,,POINT (113.90966562504411 22.487156397230308)
2021-01-01 00:43:32,22.543045212986453,2021-01-01 00:48:51,113.93868967203736,ef79218335411fc8397afc**********,113.9386230477295,22.543096808429766,,POINT (113.9386230477295 22.543045212986453)
2021-01-01 00:45:18,22.542696455239362,2021-01-01 00:50:28,114.07374498434076,ad315cd492c24c3dc94cc8**********,114.07230479680246,22.537717648740756,,POINT (114.07230479680246 22.542696455239362)
2021-01-01 00:46:04,22.55037507877887,2021-01-01 01:18:37,113.87129890985636,f8a8050cdd1e1472a4c94a**********,113.88056959608738,22.574927541145225,,POINT (113.88056959608738 22.55037507877887)
2021-01-01 00:47:27,22.52511701638722,2021-01-01 01:26:12,114.01209093450743,ad8d0f61e7ca74eab2df06**********,113.98830961325278,22.538420376376916,,POINT (113.98830961325278 22.52511701638722)
2021-01-01 00:47:27,22.52515171006914,2021-01-01 01:26:12,114.01212564866597,6f1e0eb534e176c8a8c456**********,113.98834432353964,22.538455073031578,,POINT (113.98834432353964 22.52515171006914)
2021-01-01 00:49:21,22.610813950939306,2021-01-01 01:02:31,113.84224271082097,79a046e650c39444584ff8**********,113.83907584943782,22.616048666497882,,POINT (113.83907584943782 22.610813950939306)
2021-01-01 00:50:06,22.536233232158814,2021-01-01 01:12:24,113.94946917005511,75860249a926ec7539f1fa**********,113.97803896195842,22.546062327360904,,POINT (113.97803896195842 22.536233232158814)
2021-01-01 00:50:06,22.536191257120716,2021-01-01 01:12:24,113.94942714251205,e6ba458c53addfdda19daa**********,113.97799696594036,22.546020323368758,,POINT (113.97799696594036 22.536191257120716)
2021-01-01 00:51:06,22.65508563558632,2021-01-01 01:28:19,114.11190255108225,d2ca98386fb42fb576d8ce**********,114.07554035004227,22.628438940064107,,POINT (114.07554035004227 22.65508563558632)
2021-01-01 00:53:20,22.539495371851043,2021-01-01 01:14:46,114.04416926773642,76a625160edd22a82b8a80**********,114.04816064474029,22.52582553995771,,POINT (114.04816064474029 22.539495371851043)
2021-01-01 00:54:38,22.6620000673755,2021-01-01 01:00:13,114.06252780765448,85ee9dbabb03a3552b40be**********,114.06949733929999,22.661433058478785,,POINT (114.06949733929999 22.6620000673755)
2021-01-01 00:56:05,22.536928330358627,2021-01-01 01:00:01,113.94160806900307,7aff06bf8829c9f2bc4c19**********,113.94324716071323,22.53650081434499,,POINT (113.94324716071323 22.536928330358627)
2021-01-01 00:57:45,22.531542036420596,2021-01-01 01:14:21,114.03755971287868,54648a7cab943705370ae1**********,114.02132443282466,22.523075563223998,,POINT (114.02132443282466 22.531542036420596)
2021-01-01 00:59:50,22.535002253264132,2021-01-01 01:35:25,114.08792298613749,32acb8f0edbc20ff82a752**********,114.05907852162781,22.54797275028606,,POINT (114.05907852162781 22.535002253264132)
2021-01-01 00:59:50,22.535074540579817,2021-01-01 01:35:25,114.08799541605765,239e1ec321c5974af70eaf**********,114.05915085241885,22.548045128985216,,POINT (114.05915085241885 22.535074540579817)
2021-01-01 01:00:16,22.530094704846462,2021-01-01 01:15:34,114.0199167937356,1c4595e5b4760431f1b32b**********,114.00960521391583,22.529114120337418,,POINT (114.00960521391583 22.530094704846462)
2021-01-01 01:00:16,22.530094704846462,2021-01-01 01:15:34,114.0199167937356,cf933c8443d411f364e363**********,114.00960521391583,22.529114120337418,,POINT (114.00960521391583 22.530094704846462)
2021-01-01 01:00:16,22.53003747657668,2021-01-01 01:15:34,114.01985952707672,3849a1d22458c8ea06ad5e**********,114.00954795754346,22.52905688241769,,POINT (114.00954795754346 22.53003747657668)
2021-01-01 01:00:51,22.538088616866737,2021-01-01 01:20:24,114.07468481496628,64d206a56c5926209dfa89**********,114.05600911288272,22.53935197109051,,POINT (114.05600911288272 22.538088616866737)
2021-01-01 01:01:46,22.54213831132114,2021-01-01 01:23:51,113.94738852552995,fc41074b6aeafe138cbcc8**********,113.96188111609587,22.545302177094314,,POINT (113.96188111609587 22.54213831132114)
2021-01-01 01:02:04,22.574935406540835,2021-01-01 01:54:16,113.8368124448065,0e42a2e535b43547218798**********,113.86208672101766,22.604808642970344,,POINT (113.86208672101766 22.574935406540835)
2021-01-01 01:02:38,22.609010120280736,2021-01-01 01:09:28,114.11274532888233,0411e005f523f50a4a5d93**********,114.11250283135675,22.60292832103729,,POINT (114.11250283135675 22.609010120280736)
2021-01-01 01:03:03,22.49188894946661,2021-01-01 01:11:53,113.92466435928505,708c756e2615a49c40f232**********,113.91589890453018,22.494053998099762,,POINT (113.91589890453018 22.49188894946661)
2021-01-01 01:03:03,22.491872063699155,2021-01-01 01:11:53,113.92464747071041,2447a745a5b36b7212b12c**********,113.91588200893969,22.494037118953223,,POINT (113.91588200893969 22.491872063699155)
2021-01-01 01:03:23,22.542138816275514,2021-01-01 01:17:46,113.98136632451521,d26edb520280eb4c83bc08**********,113.96242167732797,22.53611979803039,,POINT (113.96242167732797 22.542138816275514)
2021-01-01 01:05:30,22.54050211007522,2021-01-01 01:11:25,113.96498609857566,2c5d454416245ec246ff63**********,113.96205567993469,22.541096704999962,,POINT (113.96205567993469 22.54050211007522)
2021-01-01 01:06:22,22.65837572659035,2021-01-01 01:15:06,114.05820731705901,db446577823280d282596b**********,114.0628210339184,22.66280108389365,,POINT (114.0628210339184 22.65837572659035)
2021-01-01 01:06:22,22.65828736424635,2021-01-01 01:15:06,114.05811890551107,f4f27f0283f46376aef214**********,114.06273260383438,22.662712739287894,,POINT (114.06273260383438 22.65828736424635)
2021-01-01 01:08:19,22.65119328736334,2021-01-01 01:38:07,114.05770971499035,f6a624db1913b959383db6**********,114.06805701680348,22.642515991372377,,POINT (114.06805701680348 22.65119328736334)
2021-01-01 01:08:35,22.524603211619468,2021-01-01 01:11:12,113.98794251855948,2527c6228baedde9d90ae4**********,113.98707570131698,22.52479755836589,,POINT (113.98707570131698 22.524603211619468)
2021-01-01 01:09:27,22.525353328089615,2021-01-01 01:20:57,113.94118368606753,3e1e33537187963706877c**********,113.94110613203506,22.5329637900548,,POINT (113.94110613203506 22.525353328089615)
2021-01-01 01:09:27,22.525298834642605,2021-01-01 01:20:57,113.94112916259999,efd5d9b0f744558a0a80a7**********,113.94105160838888,22.532909297321133,,POINT (113.94105160838888 22.525298834642605)
2021-01-01 01:10:07,22.541275087561598,2021-01-01 01:15:14,114.11985775703225,05c1ee762a986669e40e46**********,114.11692307559773,22.538903043208926,,POINT (114.11692307559773 22.541275087561598)
2021-01-01 01:10:07,22.54125236719121,2021-01-01 01:15:14,114.11983501656931,9136520b5e2a54dd7b5652**********,114.11690033756939,22.538880320477706,,POINT (114.11690033756939 22.54125236719121)
2021-01-01 01:10:57,22.57425776912597,2021-01-01 01:18:35,113.8694660247525,d2fa6b4df9edb4001e4bde**********,113.85757243855456,22.56888151898624,,POINT (113.85757243855456 22.57425776912597)
2021-01-01 01:11:46,22.540087623142174,2021-01-01 01:31:42,114.05926117850731,c0a6898d38be3b1d5f0d75**********,114.04787470726136,22.525958924139395,,POINT (114.04787470726136 22.540087623142174)
2021-01-01 01:11:57,22.730185731334867,2021-01-01 02:46:16,113.83786142025804,abb72e4bae1c8521ba929e**********,113.83762318203253,22.72994801961862,,POINT (113.83762318203253 22.730185731334867)
2021-01-01 01:12:04,22.53741400892288,2021-01-01 01:20:35,114.05074954866538,20d23b430ef505e0b27376**********,114.06279382868946,22.537612570800558,,POINT (114.06279382868946 22.53741400892288)
2021-01-01 01:12:04,22.537510573421653,2021-01-01 01:20:35,114.05084612133743,953b86b416530ec3e56e74**********,114.06289045265281,22.537709087400277,,POINT (114.06289045265281 22.537510573421653)
2021-01-01 01:13:07,22.536909272447645,2021-01-01 01:21:17,114.11305307711332,ef123bc48e49a91edb04ba**********,114.1123931880767,22.545705986452877,,POINT (114.1123931880767 22.536909272447645)
2021-01-01 01:13:55,22.540425812621287,2021-01-01 01:15:07,114.04693148235664,1dc886a45e12b655d6cd37**********,114.04769580161627,22.541751579560685,,POINT (114.04769580161627 22.540425812621287)
2021-01-01 01:14:05,22.586692180550077,2021-01-01 01:18:06,114.1129485678008,196a8d773c8eb3dd918304**********,114.11472636831883,22.58129948857229,,POINT (114.11472636831883 22.586692180550077)
2021-01-01 01:14:14,22.51815070644239,2021-01-01 02:12:03,113.88127452882904,aa30d6fdf5b5b25225bd85**********,113.92375763624557,22.498801689448253,,POINT (113.92375763624557 22.51815070644239)
2021-01-01 01:15:07,22.541689213699062,2021-01-01 01:17:39,114.0968851954259,f31f6dcd0cd21feccaa344**********,114.09121273043465,22.541154456774663,,POINT (114.09121273043465 22.541689213699062)
2021-01-01 01:15:07,22.54162822240087,2021-01-01 01:17:39,114.0968241447566,362d9c26aeefa9dc7a0a87**********,114.09115169588871,22.54109345034195,,POINT (114.09115169588871 22.54162822240087)
2021-01-01 01:15:59,22.53708136148859,2021-01-01 01:24:45,114.05754699551042,9808511cdab570dd72373d**********,114.05341846286325,22.533572993768068,,POINT (114.05341846286325 22.53708136148859)
2021-01-01 01:16:20,22.54311821275351,2021-01-01 02:00:40,113.8972561230378,362fabd8bec3f813b3f259**********,113.93830605272319,22.583293827356425,,POINT (113.93830605272319 22.54311821275351)
2021-01-01 01:17:06,22.558424109311456,2021-01-01 01:46:38,114.11633644794982,7a34667782e7b89ba0b2cb**********,114.06567001756375,22.563220067984748,,POINT (114.06567001756375 22.558424109311456)
2021-01-01 01:17:07,22.53823563960591,2021-01-01 02:09:54,114.08096766338375,f075640972117683af2b5c**********,114.05337554672718,22.541668490592297,,POINT (114.05337554672718 22.53823563960591)
2021-01-01 01:17:07,22.53819581128786,2021-01-01 02:09:54,114.08092776035103,3f114f467b63ce62ddade9**********,114.05333569495566,22.541628614579764,,POINT (114.05333569495566 22.53819581128786)
2021-01-01 01:19:20,22.521259097275003,2021-01-01 01:30:38,113.92852788363233,a47601d978208513922352**********,113.93837598111489,22.523642811950122,,POINT (113.93837598111489 22.521259097275003)
2021-01-01 01:19:54,22.538902049564797,2021-01-01 01:28:58,114.11293035116442,e7be45d9e2cd6e5254d085**********,114.11364339407714,22.544646157682546,,POINT (114.11364339407714 22.538902049564797)
2021-01-01 01:20:29,22.522233833638623,2021-01-01 01:25:28,113.93563020780617,74d6035dc8a8587ce6d8f9**********,113.9362986830522,22.52263901344975,,POINT (113.9362986830522 22.522233833638623)
2021-01-01 01:20:35,22.550576048584006,2021-01-01 01:32:00,114.09148486109123,2e1d146109df7511ab344e**********,114.08450772805965,22.541585250528577,,POINT (114.08450772805965 22.550576048584006)
2021-01-01 01:21:09,22.695390079707938,2021-01-01 01:33:49,113.96473559381779,bae39d0718fe83fda63ee7**********,113.96635076726916,22.70281067797951,,POINT (113.96635076726916 22.695390079707938)
2021-01-01 01:21:23,22.60413901667438,2021-01-01 01:24:43,114.03996619904696,a743f4824fa147cf999f22**********,114.04083558438484,22.608427631463456,,POINT (114.04083558438484 22.60413901667438)
2021-01-01 01:21:34,22.53272973318901,2021-01-01 01:30:58,114.03088731629381,f09a7b7bbcf49459f929dc**********,114.02151466177826,22.523007634376004,,POINT (114.02151466177826 22.53272973318901)
2021-01-01 01:21:43,22.656305999704042,2021-01-01 01:27:43,114.03206854617795,5476c5040c9f83aa114cac**********,114.02648112661589,22.663681054789187,,POINT (114.02648112661589 22.656305999704042)
2021-01-01 01:21:51,22.564224858792205,2021-01-01 01:23:33,114.06211158308456,145e3ea8b25f25d40260f0**********,114.06195981972537,22.563940705621597,,POINT (114.06195981972537 22.564224858792205)
2021-01-01 01:21:51,22.56419130834604,2021-01-01 01:23:33,114.06207801066377,1bf32908f25e9fa321f708**********,114.06192624753835,22.5639071549449,,POINT (114.06192624753835 22.56419130834604)
2021-01-01 01:23:00,22.515286784553172,2021-01-01 01:34:27,113.92383875717555,4111725e225aeb22fc42ba**********,113.92794030915442,22.505673744740022,,POINT (113.92794030915442 22.515286784553172)
2021-01-01 01:23:00,22.51529027963787,2021-01-01 01:34:27,113.92384225494206,67c0327f8e73a7de987cc3**********,113.9279438062566,22.50567724049139,,POINT (113.9279438062566 22.51529027963787)
2021-01-01 01:23:29,22.631167959189103,2021-01-01 01:25:49,114.0292492629814,b2eff6b38d38f1e071a82e**********,114.02682017204812,22.63179990465333,,POINT (114.02682017204812 22.631167959189103)
2021-01-01 01:25:00,22.543035097668305,2021-01-01 01:51:25,114.09727635734811,b32076a0766849633df0b4**********,114.09947468697835,22.561454423059686,,POINT (114.09947468697835 22.543035097668305)
2021-01-01 01:25:18,22.548540243896426,2021-01-01 01:47:18,113.95519080764085,32c0a07a64784bfacab15e**********,113.95543098474526,22.571085545437317,,POINT (113.95543098474526 22.548540243896426)
2021-01-01 01:26:14,22.522268051804026,2021-01-01 01:45:27,113.91732596228924,2bebaaef3b79079ad3c071**********,113.9342023293463,22.518697009815487,,POINT (113.9342023293463 22.522268051804026)
2021-01-01 01:27:25,22.635911275096163,2021-01-01 01:35:56,114.00890443725417,1ddec5544944e594bdb67c**********,114.0159429782895,22.638634254753644,,POINT (114.0159429782895 22.635911275096163)
2021-01-01 01:27:25,22.635907586320208,2021-01-01 01:35:56,114.00890074655224,67ffeef7fb35c648cfe64a**********,114.01593928718489,22.638630566364064,,POINT (114.01593928718489 22.635907586320208)
2021-01-01 01:27:27,22.53790457597491,2021-01-01 01:35:59,114.0743212998225,44b8db683f3b027e8ddb75**********,114.06436614550627,22.53961170697445,,POINT (114.06436614550627 22.53790457597491)
2021-01-01 01:27:27,22.537837965181136,2021-01-01 01:35:59,114.07425461619454,07a30c451cc211deca11d1**********,114.06429949335538,22.53954506693022,,POINT (114.06429949335538 22.537837965181136)
2021-01-01 01:27:34,22.55093651812908,2021-01-01 01:57:25,114.1023135342272,e5bd9cfa34f2b3974e9452**********,114.08395281834937,22.572396865747606,,POINT (114.08395281834937 22.55093651812908)
2021-01-01 01:27:43,22.527315976959102,2021-01-01 02:20:57,113.96707381442903,59a6210526dc376567e6bf**********,113.9877025510973,22.541102438716653,,POINT (113.9877025510973 22.527315976959102)
2021-01-01 01:29:49,22.543249117420572,2021-01-01 01:50:39,113.94976949279133,b4f0f361884f2691fa5c97**********,113.96113871844486,22.576225365319885,,POINT (113.96113871844486 22.543249117420572)
2021-01-01 01:32:43,22.523866023996217,2021-01-01 02:04:40,114.01728680455355,5da2340d0f45460110952a**********,113.98611821072485,22.52902098312115,,POINT (113.98611821072485 22.523866023996217)
2021-01-01 01:33:08,22.629341242704374,2021-01-01 01:40:32,114.0673952835405,6899d1246a38b2ccfc2722**********,114.05758405737333,22.630116312145997,,POINT (114.05758405737333 22.629341242704374)
2021-01-01 01:33:08,22.62926457648856,2021-01-01 01:40:32,114.06731852779758,6e7dd60a5d634bde0be8ea**********,114.05750733622449,22.630039613724964,,POINT (114.05750733622449 22.62926457648856)
2021-01-01 01:33:13,22.523866023996217,2021-01-01 02:51:21,113.91437915322028,a06fc0988fd80b9289745c**********,113.98611821072485,22.52721888900972,,POINT (113.98611821072485 22.523866023996217)
